Protein,Encoding,Model,Acquisition,Timestep,Mean,Std
GB1,onehot,Boosting Ensemble,UCB,43,0.17234373,0.016094834
GB1,onehot,Boosting Ensemble,UCB,44,0.1762492,0.016297447
GB1,onehot,Boosting Ensemble,UCB,45,0.19110602,0.01803559
GB1,onehot,Boosting Ensemble,UCB,46,0.19122636,0.018019788
GB1,onehot,Boosting Ensemble,UCB,47,0.19612163,0.017886203
GB1,onehot,Boosting Ensemble,UCB,48,0.20786953,0.018353833
GB1,onehot,Boosting Ensemble,UCB,49,0.20786953,0.018353833
GB1,onehot,Boosting Ensemble,UCB,50,0.20803732,0.018332614
GB1,onehot,Boosting Ensemble,UCB,51,0.20803732,0.018332614
GB1,onehot,Boosting Ensemble,UCB,52,0.21245122,0.01890759
GB1,onehot,Boosting Ensemble,UCB,53,0.2157222,0.018651145
GB1,onehot,Boosting Ensemble,UCB,54,0.2157222,0.018651145
GB1,onehot,Boosting Ensemble,UCB,55,0.21671134,0.018512603
GB1,onehot,Boosting Ensemble,UCB,56,0.21671134,0.018512603
GB1,onehot,Boosting Ensemble,UCB,57,0.21671134,0.018512603
GB1,onehot,Boosting Ensemble,UCB,58,0.21879959,0.01831227
GB1,onehot,Boosting Ensemble,UCB,59,0.21879959,0.01831227
GB1,onehot,Boosting Ensemble,UCB,60,0.21879959,0.01831227
GB1,onehot,Boosting Ensemble,UCB,61,0.22065622,0.018169492
GB1,onehot,Boosting Ensemble,UCB,62,0.22341734,0.01822399
GB1,onehot,Boosting Ensemble,UCB,63,0.22382468,0.018211361
GB1,onehot,Boosting Ensemble,UCB,64,0.23624575,0.019140968
GB1,onehot,Boosting Ensemble,UCB,65,0.24021709,0.018909458
GB1,onehot,Boosting Ensemble,UCB,66,0.24518877,0.019354459
GB1,onehot,Boosting Ensemble,UCB,67,0.24725902,0.019424213
GB1,onehot,Boosting Ensemble,UCB,68,0.24795884,0.019432154
GB1,onehot,Boosting Ensemble,UCB,69,0.24949175,0.019285066
GB1,onehot,Boosting Ensemble,UCB,70,0.24949175,0.019285066
GB1,onehot,Boosting Ensemble,UCB,71,0.25201088,0.019095153
GB1,onehot,Boosting Ensemble,UCB,72,0.25201088,0.019095153
GB1,onehot,Boosting Ensemble,UCB,73,0.25700808,0.019210823
GB1,onehot,Boosting Ensemble,UCB,74,0.2575974,0.019133464
GB1,onehot,Boosting Ensemble,UCB,75,0.25883043,0.019214999
GB1,onehot,Boosting Ensemble,UCB,76,0.26139474,0.018936172
GB1,onehot,Boosting Ensemble,UCB,77,0.26680982,0.018881332
GB1,onehot,Boosting Ensemble,UCB,78,0.26680982,0.018881332
GB1,onehot,Boosting Ensemble,UCB,79,0.26680982,0.018881332
GB1,onehot,Boosting Ensemble,UCB,80,0.26680982,0.018881332
GB1,onehot,Boosting Ensemble,UCB,81,0.26680982,0.018881332
GB1,onehot,Boosting Ensemble,UCB,82,0.26917785,0.018861499
GB1,onehot,Boosting Ensemble,UCB,83,0.26917785,0.018861499
GB1,onehot,Boosting Ensemble,UCB,84,0.26917785,0.018861499
GB1,onehot,Boosting Ensemble,UCB,85,0.27427346,0.018551132
GB1,onehot,Boosting Ensemble,UCB,86,0.27427346,0.018551132
GB1,onehot,Boosting Ensemble,UCB,87,0.2753532,0.018572716
GB1,onehot,Boosting Ensemble,UCB,88,0.28511733,0.018333029
GB1,onehot,Boosting Ensemble,UCB,89,0.28884006,0.018406892
GB1,onehot,Boosting Ensemble,UCB,90,0.2914943,0.01803098
GB1,onehot,Boosting Ensemble,UCB,91,0.2914943,0.01803098
GB1,onehot,Boosting Ensemble,UCB,92,0.29158664,0.018032128
GB1,onehot,Boosting Ensemble,UCB,93,0.29624307,0.01766287
GB1,onehot,Boosting Ensemble,UCB,94,0.29698217,0.01756085
GB1,onehot,Boosting Ensemble,UCB,95,0.29745144,0.017492352
GB1,onehot,Boosting Ensemble,UCB,96,0.29745144,0.017492352
GB1,onehot,Boosting Ensemble,UCB,97,0.33000004,0.016984548
GB1,onehot,Boosting Ensemble,UCB,98,0.34613436,0.017444681
GB1,onehot,Boosting Ensemble,UCB,99,0.36638188,0.01774939
GB1,onehot,Boosting Ensemble,UCB,100,0.3866654,0.02021214
GB1,onehot,Boosting Ensemble,UCB,101,0.39606237,0.020500114
GB1,onehot,Boosting Ensemble,UCB,102,0.4001078,0.021102995
GB1,onehot,Boosting Ensemble,UCB,103,0.4030692,0.021240786
GB1,onehot,Boosting Ensemble,UCB,104,0.41000736,0.02152606
GB1,onehot,Boosting Ensemble,UCB,105,0.41000736,0.02152606
GB1,onehot,Boosting Ensemble,UCB,106,0.41089338,0.02155218
GB1,onehot,Boosting Ensemble,UCB,107,0.4169063,0.021364883
GB1,onehot,Boosting Ensemble,UCB,108,0.4181053,0.02125889
GB1,onehot,Boosting Ensemble,UCB,109,0.41936767,0.021115586
GB1,onehot,Boosting Ensemble,UCB,110,0.42280757,0.020963894
GB1,onehot,Boosting Ensemble,UCB,111,0.4255128,0.021113412
GB1,onehot,Boosting Ensemble,UCB,112,0.42757088,0.021293584
GB1,onehot,Boosting Ensemble,UCB,113,0.43711662,0.02090305
GB1,onehot,Boosting Ensemble,UCB,114,0.44109923,0.021089137
GB1,onehot,Boosting Ensemble,UCB,115,0.4512496,0.021731088
GB1,onehot,Boosting Ensemble,UCB,116,0.45610523,0.0219166
GB1,onehot,Boosting Ensemble,UCB,117,0.45832878,0.022172576
GB1,onehot,Boosting Ensemble,UCB,118,0.46388,0.02159546
GB1,onehot,Boosting Ensemble,UCB,119,0.46388,0.02159546
GB1,onehot,Boosting Ensemble,UCB,120,0.46388,0.02159546
GB1,onehot,Boosting Ensemble,UCB,121,0.46473205,0.021521395
GB1,onehot,Boosting Ensemble,UCB,122,0.4684654,0.021546882
GB1,onehot,Boosting Ensemble,UCB,123,0.47338486,0.021641292
GB1,onehot,Boosting Ensemble,UCB,124,0.47341257,0.02163879
GB1,onehot,Boosting Ensemble,UCB,125,0.4766407,0.021739298
GB1,onehot,Boosting Ensemble,UCB,126,0.4766407,0.021739298
GB1,onehot,Boosting Ensemble,UCB,127,0.48027802,0.021750364
GB1,onehot,Boosting Ensemble,UCB,128,0.48267126,0.02177915
GB1,onehot,Boosting Ensemble,UCB,129,0.4862727,0.021357626
GB1,onehot,Boosting Ensemble,UCB,130,0.48773766,0.021187497
GB1,onehot,Boosting Ensemble,UCB,131,0.48808104,0.021141466
GB1,onehot,Boosting Ensemble,UCB,132,0.48808104,0.021141466
GB1,onehot,Boosting Ensemble,UCB,133,0.49405295,0.021685125
GB1,onehot,Boosting Ensemble,UCB,134,0.49405295,0.021685125
GB1,onehot,Boosting Ensemble,UCB,135,0.49660683,0.02160921
GB1,onehot,Boosting Ensemble,UCB,136,0.4978403,0.021484857
GB1,onehot,Boosting Ensemble,UCB,137,0.5009314,0.021673894
GB1,onehot,Boosting Ensemble,UCB,138,0.5084593,0.020851858
GB1,onehot,Boosting Ensemble,UCB,139,0.5092555,0.020898407
GB1,onehot,Boosting Ensemble,UCB,140,0.51073635,0.020771855
GB1,onehot,Boosting Ensemble,UCB,141,0.5149776,0.020974092
GB1,onehot,Boosting Ensemble,UCB,142,0.5214674,0.021271715
GB1,onehot,Boosting Ensemble,UCB,143,0.522262,0.021319715
GB1,onehot,Boosting Ensemble,UCB,144,0.522262,0.021319715
GB1,onehot,Boosting Ensemble,UCB,145,0.522262,0.021319715
GB1,onehot,Boosting Ensemble,UCB,146,0.5245489,0.021233428
GB1,onehot,Boosting Ensemble,UCB,147,0.5245489,0.021233428
GB1,onehot,Boosting Ensemble,UCB,148,0.5245489,0.021233428
GB1,onehot,Boosting Ensemble,UCB,149,0.5245489,0.021233428
GB1,onehot,Boosting Ensemble,UCB,150,0.5245489,0.021233428
GB1,onehot,Boosting Ensemble,UCB,151,0.5254615,0.021230454
GB1,onehot,Boosting Ensemble,UCB,152,0.5256147,0.021203954
GB1,onehot,Boosting Ensemble,UCB,153,0.5256245,0.021203984
GB1,onehot,Boosting Ensemble,UCB,154,0.5259507,0.021133004
GB1,onehot,Boosting Ensemble,UCB,155,0.5274471,0.021124922
GB1,onehot,Boosting Ensemble,UCB,156,0.52958035,0.02077866
GB1,onehot,Boosting Ensemble,UCB,157,0.53104067,0.020661052
GB1,onehot,Boosting Ensemble,UCB,158,0.5331515,0.020892987
GB1,onehot,Boosting Ensemble,UCB,159,0.53478926,0.020879293
GB1,onehot,Boosting Ensemble,UCB,160,0.53478926,0.020879293
GB1,onehot,Boosting Ensemble,UCB,161,0.53478926,0.020879293
GB1,onehot,Boosting Ensemble,UCB,162,0.53478926,0.020879293
GB1,onehot,Boosting Ensemble,UCB,163,0.53478926,0.020879293
GB1,onehot,Boosting Ensemble,UCB,164,0.537876,0.020454993
GB1,onehot,Boosting Ensemble,UCB,165,0.53843784,0.020435438
GB1,onehot,Boosting Ensemble,UCB,166,0.5391885,0.020312201
GB1,onehot,Boosting Ensemble,UCB,167,0.5391885,0.020312201
GB1,onehot,Boosting Ensemble,UCB,168,0.5393936,0.020284163
GB1,onehot,Boosting Ensemble,UCB,169,0.5410449,0.020133274
GB1,onehot,Boosting Ensemble,UCB,170,0.54296124,0.019958803
GB1,onehot,Boosting Ensemble,UCB,171,0.5430734,0.019950498
GB1,onehot,Boosting Ensemble,UCB,172,0.54423726,0.019836549
GB1,onehot,Boosting Ensemble,UCB,173,0.5449374,0.019706713
GB1,onehot,Boosting Ensemble,UCB,174,0.54616284,0.0196778
GB1,onehot,Boosting Ensemble,UCB,175,0.54616284,0.0196778
GB1,onehot,Boosting Ensemble,UCB,176,0.54616284,0.0196778
GB1,onehot,Boosting Ensemble,UCB,177,0.54616284,0.0196778
GB1,onehot,Boosting Ensemble,UCB,178,0.5500685,0.019902844
GB1,onehot,Boosting Ensemble,UCB,179,0.5500685,0.019902844
GB1,onehot,Boosting Ensemble,UCB,180,0.55011296,0.019892195
GB1,onehot,Boosting Ensemble,UCB,181,0.5502962,0.019880245
GB1,onehot,Boosting Ensemble,UCB,182,0.55040264,0.01987252
GB1,onehot,Boosting Ensemble,UCB,183,0.55096805,0.019828556
GB1,onehot,Boosting Ensemble,UCB,184,0.55096805,0.019828556
GB1,onehot,Boosting Ensemble,UCB,185,0.55096805,0.019828556
GB1,onehot,Boosting Ensemble,UCB,186,0.55096805,0.019828556
GB1,onehot,Boosting Ensemble,UCB,187,0.55114913,0.01981661
GB1,onehot,Boosting Ensemble,UCB,188,0.55114913,0.01981661
GB1,onehot,Boosting Ensemble,UCB,189,0.5512032,0.019816391
GB1,onehot,Boosting Ensemble,UCB,190,0.5512032,0.019816391
GB1,onehot,Boosting Ensemble,UCB,191,0.5512032,0.019816391
GB1,onehot,Boosting Ensemble,UCB,192,0.5512032,0.019816391
GB1,onehot,Boosting Ensemble,UCB,193,0.5846274,0.01800113
GB1,onehot,Boosting Ensemble,UCB,194,0.59395516,0.018121036
GB1,onehot,Boosting Ensemble,UCB,195,0.59673214,0.018045211
GB1,onehot,Boosting Ensemble,UCB,196,0.6001755,0.017587638
GB1,onehot,Boosting Ensemble,UCB,197,0.6103286,0.017725438
GB1,onehot,Boosting Ensemble,UCB,198,0.61378837,0.017515209
GB1,onehot,Boosting Ensemble,UCB,199,0.6228689,0.017546555
GB1,onehot,Boosting Ensemble,UCB,200,0.6257359,0.017673712
GB1,onehot,Boosting Ensemble,UCB,201,0.6299654,0.017557992
GB1,onehot,Boosting Ensemble,UCB,202,0.63673115,0.017619036
GB1,onehot,Boosting Ensemble,UCB,203,0.6368196,0.017618109
GB1,onehot,Boosting Ensemble,UCB,204,0.6381665,0.017550766
GB1,onehot,Boosting Ensemble,UCB,205,0.6411562,0.018171072
GB1,onehot,Boosting Ensemble,UCB,206,0.6467856,0.018088728
GB1,onehot,Boosting Ensemble,UCB,207,0.6476486,0.018076874
GB1,onehot,Boosting Ensemble,UCB,208,0.6476486,0.018076874
GB1,onehot,Boosting Ensemble,UCB,209,0.6477494,0.018060045
GB1,onehot,Boosting Ensemble,UCB,210,0.65023446,0.017936299
GB1,onehot,Boosting Ensemble,UCB,211,0.6504835,0.017938966
GB1,onehot,Boosting Ensemble,UCB,212,0.6578171,0.018044924
GB1,onehot,Boosting Ensemble,UCB,213,0.66244155,0.018376816
GB1,onehot,Boosting Ensemble,UCB,214,0.6625291,0.01838824
GB1,onehot,Boosting Ensemble,UCB,215,0.6682566,0.017552845
GB1,onehot,Boosting Ensemble,UCB,216,0.6688787,0.017502055
GB1,onehot,Boosting Ensemble,UCB,217,0.6748985,0.017018637
GB1,onehot,Boosting Ensemble,UCB,218,0.67644656,0.016807444
GB1,onehot,Boosting Ensemble,UCB,219,0.6786276,0.016940689
GB1,onehot,Boosting Ensemble,UCB,220,0.68115425,0.016740963
GB1,onehot,Boosting Ensemble,UCB,221,0.6831728,0.016877266
GB1,onehot,Boosting Ensemble,UCB,222,0.6831728,0.016877266
GB1,onehot,Boosting Ensemble,UCB,223,0.6836169,0.016939405
GB1,onehot,Boosting Ensemble,UCB,224,0.6876873,0.017054332
GB1,onehot,Boosting Ensemble,UCB,225,0.6876873,0.017054332
GB1,onehot,Boosting Ensemble,UCB,226,0.69201744,0.017127387
GB1,onehot,Boosting Ensemble,UCB,227,0.69428146,0.016923375
GB1,onehot,Boosting Ensemble,UCB,228,0.69428146,0.016923375
GB1,onehot,Boosting Ensemble,UCB,229,0.6978708,0.016982798
GB1,onehot,Boosting Ensemble,UCB,230,0.69983923,0.017368551
GB1,onehot,Boosting Ensemble,UCB,231,0.7007662,0.01726424
GB1,onehot,Boosting Ensemble,UCB,232,0.7013076,0.017223068
GB1,onehot,Boosting Ensemble,UCB,233,0.7042099,0.01718013
GB1,onehot,Boosting Ensemble,UCB,234,0.707055,0.017114941
GB1,onehot,Boosting Ensemble,UCB,235,0.707055,0.017114941
GB1,onehot,Boosting Ensemble,UCB,236,0.707055,0.017114941
GB1,onehot,Boosting Ensemble,UCB,237,0.70833683,0.017193396
GB1,onehot,Boosting Ensemble,UCB,238,0.70981,0.01704631
GB1,onehot,Boosting Ensemble,UCB,239,0.70981,0.01704631
GB1,onehot,Boosting Ensemble,UCB,240,0.71123695,0.016830493
GB1,onehot,Boosting Ensemble,UCB,241,0.71125233,0.016830906
GB1,onehot,Boosting Ensemble,UCB,242,0.714546,0.016796628
GB1,onehot,Boosting Ensemble,UCB,243,0.71672714,0.016858675
GB1,onehot,Boosting Ensemble,UCB,244,0.71672714,0.016858675
GB1,onehot,Boosting Ensemble,UCB,245,0.71672714,0.016858675
GB1,onehot,Boosting Ensemble,UCB,246,0.71672714,0.016858675
GB1,onehot,Boosting Ensemble,UCB,247,0.71956927,0.016773004
GB1,onehot,Boosting Ensemble,UCB,248,0.71956927,0.016773004
GB1,onehot,Boosting Ensemble,UCB,249,0.71987617,0.016787453
GB1,onehot,Boosting Ensemble,UCB,250,0.71987617,0.016787453
GB1,onehot,Boosting Ensemble,UCB,251,0.71987617,0.016787453
GB1,onehot,Boosting Ensemble,UCB,252,0.71987617,0.016787453
GB1,onehot,Boosting Ensemble,UCB,253,0.71987617,0.016787453
GB1,onehot,Boosting Ensemble,UCB,254,0.71987617,0.016787453
GB1,onehot,Boosting Ensemble,UCB,255,0.72074753,0.016813135
GB1,onehot,Boosting Ensemble,UCB,256,0.72074753,0.016813135
GB1,onehot,Boosting Ensemble,UCB,257,0.7213075,0.016784761
GB1,onehot,Boosting Ensemble,UCB,258,0.7213075,0.016784761
GB1,onehot,Boosting Ensemble,UCB,259,0.7213075,0.016784761
GB1,onehot,Boosting Ensemble,UCB,260,0.7213075,0.016784761
GB1,onehot,Boosting Ensemble,UCB,261,0.7213075,0.016784761
GB1,onehot,Boosting Ensemble,UCB,262,0.7213075,0.016784761
GB1,onehot,Boosting Ensemble,UCB,263,0.721395,0.016792823
GB1,onehot,Boosting Ensemble,UCB,264,0.7219714,0.016756967
GB1,onehot,Boosting Ensemble,UCB,265,0.7219714,0.016756967
GB1,onehot,Boosting Ensemble,UCB,266,0.72487456,0.017190676
GB1,onehot,Boosting Ensemble,UCB,267,0.72578764,0.017081639
GB1,onehot,Boosting Ensemble,UCB,268,0.72578764,0.017081639
GB1,onehot,Boosting Ensemble,UCB,269,0.72578764,0.017081639
GB1,onehot,Boosting Ensemble,UCB,270,0.72578764,0.017081639
GB1,onehot,Boosting Ensemble,UCB,271,0.7260741,0.017016526
GB1,onehot,Boosting Ensemble,UCB,272,0.726381,0.01702907
GB1,onehot,Boosting Ensemble,UCB,273,0.72855216,0.016803496
GB1,onehot,Boosting Ensemble,UCB,274,0.7311555,0.016564513
GB1,onehot,Boosting Ensemble,UCB,275,0.7311555,0.016564513
GB1,onehot,Boosting Ensemble,UCB,276,0.7311555,0.016564513
GB1,onehot,Boosting Ensemble,UCB,277,0.7311555,0.016564513
GB1,onehot,Boosting Ensemble,UCB,278,0.7311555,0.016564513
GB1,onehot,Boosting Ensemble,UCB,279,0.7311555,0.016564513
GB1,onehot,Boosting Ensemble,UCB,280,0.7311555,0.016564513
GB1,onehot,Boosting Ensemble,UCB,281,0.73174775,0.016416932
GB1,onehot,Boosting Ensemble,UCB,282,0.73174775,0.016416932
GB1,onehot,Boosting Ensemble,UCB,283,0.73174775,0.016416932
GB1,onehot,Boosting Ensemble,UCB,284,0.73174775,0.016416932
GB1,onehot,Boosting Ensemble,UCB,285,0.73174775,0.016416932
GB1,onehot,Boosting Ensemble,UCB,286,0.73211694,0.016368613
GB1,onehot,Boosting Ensemble,UCB,287,0.7330965,0.01626983
GB1,onehot,Boosting Ensemble,UCB,288,0.7330965,0.01626983
GB1,onehot,Boosting Ensemble,UCB,289,0.7348033,0.016310578
GB1,onehot,Boosting Ensemble,UCB,290,0.7355759,0.01635118
GB1,onehot,Boosting Ensemble,UCB,291,0.739252,0.016039975
GB1,onehot,Boosting Ensemble,UCB,292,0.7415228,0.015747167
GB1,onehot,Boosting Ensemble,UCB,293,0.74795914,0.015804203
GB1,onehot,Boosting Ensemble,UCB,294,0.74942535,0.015561574
GB1,onehot,Boosting Ensemble,UCB,295,0.74986935,0.015601643
GB1,onehot,Boosting Ensemble,UCB,296,0.74986935,0.015601643
GB1,onehot,Boosting Ensemble,UCB,297,0.74987656,0.015602395
GB1,onehot,Boosting Ensemble,UCB,298,0.75106585,0.015440542
GB1,onehot,Boosting Ensemble,UCB,299,0.75284857,0.01545961
GB1,onehot,Boosting Ensemble,UCB,300,0.7543005,0.015349463
GB1,onehot,Boosting Ensemble,UCB,301,0.7543988,0.015336747
GB1,onehot,Boosting Ensemble,UCB,302,0.7543988,0.015336747
GB1,onehot,Boosting Ensemble,UCB,303,0.7551076,0.0153735615
GB1,onehot,Boosting Ensemble,UCB,304,0.7551076,0.0153735615
GB1,onehot,Boosting Ensemble,UCB,305,0.75567925,0.01530839
GB1,onehot,Boosting Ensemble,UCB,306,0.7580917,0.015666606
GB1,onehot,Boosting Ensemble,UCB,307,0.7580917,0.015666606
GB1,onehot,Boosting Ensemble,UCB,308,0.7580917,0.015666606
GB1,onehot,Boosting Ensemble,UCB,309,0.7580917,0.015666606
GB1,onehot,Boosting Ensemble,UCB,310,0.7580917,0.015666606
GB1,onehot,Boosting Ensemble,UCB,311,0.7580917,0.015666606
GB1,onehot,Boosting Ensemble,UCB,312,0.7580917,0.015666606
GB1,onehot,Boosting Ensemble,UCB,313,0.7612964,0.015638726
GB1,onehot,Boosting Ensemble,UCB,314,0.7612964,0.015638726
GB1,onehot,Boosting Ensemble,UCB,315,0.7616876,0.015574493
GB1,onehot,Boosting Ensemble,UCB,316,0.7616876,0.015574493
GB1,onehot,Boosting Ensemble,UCB,317,0.7616876,0.015574493
GB1,onehot,Boosting Ensemble,UCB,318,0.7616876,0.015574493
GB1,onehot,Boosting Ensemble,UCB,319,0.7629231,0.015446842
GB1,onehot,Boosting Ensemble,UCB,320,0.7629231,0.015446842
GB1,onehot,Boosting Ensemble,UCB,321,0.7629231,0.015446842
GB1,onehot,Boosting Ensemble,UCB,322,0.7629231,0.015446842
GB1,onehot,Boosting Ensemble,UCB,323,0.7629231,0.015446842
GB1,onehot,Boosting Ensemble,UCB,324,0.7629231,0.015446842
GB1,onehot,Boosting Ensemble,UCB,325,0.7629231,0.015446842
GB1,onehot,Boosting Ensemble,UCB,326,0.7639285,0.015225079
GB1,onehot,Boosting Ensemble,UCB,327,0.7656038,0.015227634
GB1,onehot,Boosting Ensemble,UCB,328,0.7656038,0.015227634
GB1,onehot,Boosting Ensemble,UCB,329,0.76756215,0.015208754
GB1,onehot,Boosting Ensemble,UCB,330,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,331,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,332,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,333,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,334,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,335,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,336,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,337,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,338,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,339,0.77001363,0.015527608
GB1,onehot,Boosting Ensemble,UCB,340,0.77001727,0.015527918
GB1,onehot,Boosting Ensemble,UCB,341,0.77001727,0.015527918
GB1,onehot,Boosting Ensemble,UCB,342,0.77001727,0.015527918
GB1,onehot,Boosting Ensemble,UCB,343,0.77001727,0.015527918
GB1,onehot,Boosting Ensemble,UCB,344,0.77042156,0.015452383
GB1,onehot,Boosting Ensemble,UCB,345,0.77042156,0.015452383
GB1,onehot,Boosting Ensemble,UCB,346,0.77042156,0.015452383
GB1,onehot,Boosting Ensemble,UCB,347,0.7711303,0.015478292
GB1,onehot,Boosting Ensemble,UCB,348,0.7711303,0.015478292
GB1,onehot,Boosting Ensemble,UCB,349,0.7737284,0.015477093
GB1,onehot,Boosting Ensemble,UCB,350,0.7737284,0.015477093
GB1,onehot,Boosting Ensemble,UCB,351,0.7737284,0.015477093
GB1,onehot,Boosting Ensemble,UCB,352,0.7737284,0.015477093
GB1,onehot,Boosting Ensemble,UCB,353,0.7738159,0.015481542
GB1,onehot,Boosting Ensemble,UCB,354,0.7738159,0.015481542
GB1,onehot,Boosting Ensemble,UCB,355,0.7745246,0.015505153
GB1,onehot,Boosting Ensemble,UCB,356,0.7749686,0.015534975
GB1,onehot,Boosting Ensemble,UCB,357,0.7749686,0.015534975
GB1,onehot,Boosting Ensemble,UCB,358,0.7749686,0.015534975
GB1,onehot,Boosting Ensemble,UCB,359,0.7749686,0.015534975
GB1,onehot,Boosting Ensemble,UCB,360,0.7749686,0.015534975
GB1,onehot,Boosting Ensemble,UCB,361,0.7749686,0.015534975
GB1,onehot,Boosting Ensemble,UCB,362,0.7752913,0.015485083
GB1,onehot,Boosting Ensemble,UCB,363,0.7752913,0.015485083
GB1,onehot,Boosting Ensemble,UCB,364,0.7752913,0.015485083
GB1,onehot,Boosting Ensemble,UCB,365,0.776091,0.015570552
GB1,onehot,Boosting Ensemble,UCB,366,0.77662253,0.015603788
GB1,onehot,Boosting Ensemble,UCB,367,0.77662253,0.015603788
GB1,onehot,Boosting Ensemble,UCB,368,0.77662253,0.015603788
GB1,onehot,Boosting Ensemble,UCB,369,0.77779126,0.015799994
GB1,onehot,Boosting Ensemble,UCB,370,0.77975965,0.01607268
GB1,onehot,Boosting Ensemble,UCB,371,0.77975965,0.01607268
GB1,onehot,Boosting Ensemble,UCB,372,0.77978164,0.01606907
GB1,onehot,Boosting Ensemble,UCB,373,0.77978164,0.01606907
GB1,onehot,Boosting Ensemble,UCB,374,0.77978164,0.01606907
GB1,onehot,Boosting Ensemble,UCB,375,0.77978164,0.01606907
GB1,onehot,Boosting Ensemble,UCB,376,0.77978164,0.01606907
GB1,onehot,Boosting Ensemble,UCB,377,0.78271145,0.015938532
GB1,onehot,Boosting Ensemble,UCB,378,0.78271145,0.015938532
GB1,onehot,Boosting Ensemble,UCB,379,0.78271145,0.015938532
GB1,onehot,Boosting Ensemble,UCB,380,0.78271145,0.015938532
GB1,onehot,Boosting Ensemble,UCB,381,0.78271145,0.015938532
GB1,onehot,Boosting Ensemble,UCB,382,0.78271145,0.015938532
GB1,onehot,Boosting Ensemble,UCB,383,0.78271145,0.015938532
GB1,onehot,Boosting Ensemble,UCB,384,0.78271145,0.015938532
GB1,onehot,Boosting Ensemble,UCB,385,0.7849525,0.015776232
GB1,onehot,Boosting Ensemble,UCB,386,0.7857486,0.01585282
GB1,onehot,Boosting Ensemble,UCB,387,0.78796035,0.015905447
GB1,onehot,Boosting Ensemble,UCB,388,0.7904091,0.015793746
GB1,onehot,Boosting Ensemble,UCB,389,0.7912053,0.015648605
GB1,onehot,Boosting Ensemble,UCB,390,0.7918979,0.01565844
GB1,onehot,Boosting Ensemble,UCB,391,0.79265606,0.015671777
GB1,onehot,Boosting Ensemble,UCB,392,0.7938248,0.015850017
GB1,onehot,Boosting Ensemble,UCB,393,0.7942202,0.015784143
GB1,onehot,Boosting Ensemble,UCB,394,0.7942202,0.015784143
GB1,onehot,Boosting Ensemble,UCB,395,0.7950753,0.015736613
GB1,onehot,Boosting Ensemble,UCB,396,0.7950753,0.015736613
GB1,onehot,Boosting Ensemble,UCB,397,0.7950753,0.015736613
GB1,onehot,Boosting Ensemble,UCB,398,0.7950753,0.015736613
GB1,onehot,Boosting Ensemble,UCB,399,0.7951638,0.015722666
GB1,onehot,Boosting Ensemble,UCB,400,0.7951638,0.015722666
GB1,onehot,Boosting Ensemble,UCB,401,0.7951638,0.015722666
GB1,onehot,Boosting Ensemble,UCB,402,0.7969669,0.01559886
GB1,onehot,Boosting Ensemble,UCB,403,0.7969669,0.01559886
GB1,onehot,Boosting Ensemble,UCB,404,0.7982764,0.015588072
GB1,onehot,Boosting Ensemble,UCB,405,0.7982764,0.015588072
GB1,onehot,Boosting Ensemble,UCB,406,0.7989852,0.01559542
GB1,onehot,Boosting Ensemble,UCB,407,0.7989852,0.01559542
GB1,onehot,Boosting Ensemble,UCB,408,0.79943705,0.01552966
GB1,onehot,Boosting Ensemble,UCB,409,0.8001458,0.015536267
GB1,onehot,Boosting Ensemble,UCB,410,0.8001458,0.015536267
GB1,onehot,Boosting Ensemble,UCB,411,0.80199707,0.0153033035
GB1,onehot,Boosting Ensemble,UCB,412,0.80199707,0.0153033035
GB1,onehot,Boosting Ensemble,UCB,413,0.80199707,0.0153033035
GB1,onehot,Boosting Ensemble,UCB,414,0.80199707,0.0153033035
GB1,onehot,Boosting Ensemble,UCB,415,0.80199707,0.0153033035
GB1,onehot,Boosting Ensemble,UCB,416,0.80208457,0.01530546
GB1,onehot,Boosting Ensemble,UCB,417,0.8023295,0.015260947
GB1,onehot,Boosting Ensemble,UCB,418,0.80354166,0.014972083
GB1,onehot,Boosting Ensemble,UCB,419,0.80354166,0.014972083
GB1,onehot,Boosting Ensemble,UCB,420,0.80354166,0.014972083
GB1,onehot,Boosting Ensemble,UCB,421,0.80354166,0.014972083
GB1,onehot,Boosting Ensemble,UCB,422,0.80509853,0.014609211
GB1,onehot,Boosting Ensemble,UCB,423,0.80509853,0.014609211
GB1,onehot,Boosting Ensemble,UCB,424,0.80509853,0.014609211
GB1,onehot,Boosting Ensemble,UCB,425,0.80626726,0.014786007
GB1,onehot,Boosting Ensemble,UCB,426,0.80626726,0.014786007
GB1,onehot,Boosting Ensemble,UCB,427,0.80688894,0.014682312
GB1,onehot,Boosting Ensemble,UCB,428,0.80688894,0.014682312
GB1,onehot,Boosting Ensemble,UCB,429,0.80688894,0.014682312
GB1,onehot,Boosting Ensemble,UCB,430,0.80688894,0.014682312
