Protein,Encoding,Model,Acquisition,Timestep,Mean,Std
GB1,AA,Boosting Ensemble,GREEDY,494,0.7384059446407595,0.019381716656218677
GB1,AA,Boosting Ensemble,GREEDY,495,0.7395746544292484,0.019573122765656398
GB1,AA,Boosting Ensemble,GREEDY,496,0.7432897470375568,0.019570276800780037
GB1,AA,Boosting Ensemble,GREEDY,497,0.7440551277726082,0.019513166023412604
GB1,AA,Boosting Ensemble,GREEDY,498,0.7496687285185979,0.01944136456307496
GB1,AA,Boosting Ensemble,GREEDY,499,0.7506122565231581,0.01934152444909522
GB1,AA,Boosting Ensemble,GREEDY,500,0.751130139886436,0.019283982910081262
GB1,AA,Boosting Ensemble,GREEDY,501,0.7511745039188727,0.019279692575219335
GB1,AA,Boosting Ensemble,GREEDY,502,0.75685569622011,0.019388033384618482
GB1,AA,Boosting Ensemble,GREEDY,503,0.75685569622011,0.019388033384618482
GB1,AA,Boosting Ensemble,GREEDY,504,0.7570703978997003,0.019367009214011483
GB1,AA,Boosting Ensemble,GREEDY,505,0.7632593616225358,0.01918665988741049
GB1,AA,Boosting Ensemble,GREEDY,506,0.7637908847758018,0.019218785267985383
GB1,AA,Boosting Ensemble,GREEDY,507,0.7637908847758018,0.019218785267985383
GB1,AA,Boosting Ensemble,GREEDY,508,0.7647521004454783,0.019059622703252017
GB1,AA,Boosting Ensemble,GREEDY,509,0.7650841215825399,0.01903266790164437
GB1,AA,Boosting Ensemble,GREEDY,510,0.7668483494387777,0.018921574259557025
GB1,AA,Boosting Ensemble,GREEDY,511,0.76821618240643,0.018709429856360437
GB1,AA,Boosting Ensemble,GREEDY,512,0.7687304718794679,0.01864108992934645
GB1,AA,Boosting Ensemble,GREEDY,513,0.7687304718794679,0.01864108992934645
GB1,AA,Boosting Ensemble,GREEDY,514,0.7693521518572427,0.01857716094349139
GB1,AA,Boosting Ensemble,GREEDY,515,0.7693521518572427,0.01857716094349139
GB1,AA,Boosting Ensemble,GREEDY,516,0.7693521518572427,0.01857716094349139
GB1,AA,Boosting Ensemble,GREEDY,517,0.7693521518572427,0.01857716094349139
GB1,AA,Boosting Ensemble,GREEDY,518,0.7693521518572427,0.01857716094349139
GB1,AA,Boosting Ensemble,GREEDY,519,0.7706702937294808,0.018539859895984955
GB1,AA,Boosting Ensemble,GREEDY,520,0.7706702937294808,0.018539859895984955
GB1,AA,Boosting Ensemble,GREEDY,521,0.7706702937294808,0.018539859895984955
GB1,AA,Boosting Ensemble,GREEDY,522,0.7718933041270006,0.01845351410847421
GB1,AA,Boosting Ensemble,GREEDY,523,0.7746501728910354,0.018351620013970994
GB1,AA,Boosting Ensemble,GREEDY,524,0.7747589089108777,0.01833482005843708
GB1,AA,Boosting Ensemble,GREEDY,525,0.7747589089108777,0.01833482005843708
GB1,AA,Boosting Ensemble,GREEDY,526,0.7747589089108777,0.01833482005843708
GB1,AA,Boosting Ensemble,GREEDY,527,0.7751132187680356,0.018289130954368564
GB1,AA,Boosting Ensemble,GREEDY,528,0.7751132187680356,0.018289130954368564
GB1,AA,Boosting Ensemble,GREEDY,529,0.7751132187680356,0.018289130954368564
GB1,AA,Boosting Ensemble,GREEDY,530,0.775653569863753,0.01823100389921071
GB1,AA,Boosting Ensemble,GREEDY,531,0.777013119955818,0.018140425138908272
GB1,AA,Boosting Ensemble,GREEDY,532,0.777013119955818,0.018140425138908272
GB1,AA,Boosting Ensemble,GREEDY,533,0.777013119955818,0.018140425138908272
GB1,AA,Boosting Ensemble,GREEDY,534,0.777013119955818,0.018140425138908272
GB1,AA,Boosting Ensemble,GREEDY,535,0.777013119955818,0.018140425138908272
GB1,AA,Boosting Ensemble,GREEDY,536,0.777013119955818,0.018140425138908272
GB1,AA,Boosting Ensemble,GREEDY,537,0.777013119955818,0.018140425138908272
GB1,AA,Boosting Ensemble,GREEDY,538,0.7825397903336797,0.01824035813366546
GB1,AA,Boosting Ensemble,GREEDY,539,0.7825397903336797,0.01824035813366546
GB1,AA,Boosting Ensemble,GREEDY,540,0.7825397903336797,0.01824035813366546
GB1,AA,Boosting Ensemble,GREEDY,541,0.7825397903336797,0.01824035813366546
GB1,AA,Boosting Ensemble,GREEDY,542,0.7838493092680201,0.018246145493984095
GB1,AA,Boosting Ensemble,GREEDY,543,0.7838493092680201,0.018246145493984095
GB1,AA,Boosting Ensemble,GREEDY,544,0.785817723528015,0.018473425359740177
GB1,AA,Boosting Ensemble,GREEDY,545,0.785817723528015,0.018473425359740177
GB1,AA,Boosting Ensemble,GREEDY,546,0.7873703059611392,0.018310463668301653
GB1,AA,Boosting Ensemble,GREEDY,547,0.7881081880084988,0.01825806854208021
GB1,AA,Boosting Ensemble,GREEDY,548,0.7881081880084988,0.01825806854208021
GB1,AA,Boosting Ensemble,GREEDY,549,0.7881081880084988,0.01825806854208021
GB1,AA,Boosting Ensemble,GREEDY,550,0.7881081880084988,0.01825806854208021
GB1,AA,Boosting Ensemble,GREEDY,551,0.7902591147832079,0.01813884576902664
GB1,AA,Boosting Ensemble,GREEDY,552,0.7902591147832079,0.01813884576902664
GB1,AA,Boosting Ensemble,GREEDY,553,0.7919575029318056,0.01786597663559767
GB1,AA,Boosting Ensemble,GREEDY,554,0.7919575029318056,0.01786597663559767
GB1,AA,Boosting Ensemble,GREEDY,555,0.7919575029318056,0.01786597663559767
GB1,AA,Boosting Ensemble,GREEDY,556,0.7919575029318056,0.01786597663559767
GB1,AA,Boosting Ensemble,GREEDY,557,0.7920558519640536,0.01785204851260518
GB1,AA,Boosting Ensemble,GREEDY,558,0.79301706763373,0.017658302497916792
GB1,AA,Boosting Ensemble,GREEDY,559,0.79301706763373,0.017658302497916792
GB1,AA,Boosting Ensemble,GREEDY,560,0.79301706763373,0.017658302497916792
GB1,AA,Boosting Ensemble,GREEDY,561,0.7934116411779084,0.017676165059739474
GB1,AA,Boosting Ensemble,GREEDY,562,0.7961218896072527,0.01779257276059847
GB1,AA,Boosting Ensemble,GREEDY,563,0.7961218896072527,0.01779257276059847
GB1,AA,Boosting Ensemble,GREEDY,564,0.7961218896072527,0.01779257276059847
GB1,AA,Boosting Ensemble,GREEDY,565,0.7961218896072527,0.01779257276059847
GB1,AA,Boosting Ensemble,GREEDY,566,0.7967812063191093,0.01779880261515675
GB1,AA,Boosting Ensemble,GREEDY,567,0.7969144561908662,0.01778766667726742
GB1,AA,Boosting Ensemble,GREEDY,568,0.7983865376644397,0.017636872000740655
GB1,AA,Boosting Ensemble,GREEDY,569,0.8006182428136192,0.017807060514337572
GB1,AA,Boosting Ensemble,GREEDY,570,0.801239922791394,0.017723923684072374
GB1,AA,Boosting Ensemble,GREEDY,571,0.801239922791394,0.017723923684072374
GB1,AA,Boosting Ensemble,GREEDY,572,0.801239922791394,0.017723923684072374
GB1,AA,Boosting Ensemble,GREEDY,573,0.801239922791394,0.017723923684072374
GB1,AA,Boosting Ensemble,GREEDY,574,0.801239922791394,0.017723923684072374
GB1,AA,Boosting Ensemble,GREEDY,575,0.8021113051549655,0.01769026331665282
GB1,AA,Boosting Ensemble,GREEDY,576,0.8021113051549655,0.01769026331665282
GB1,AA,Boosting Ensemble,GREEDY,577,0.8295764507355687,0.018149268492171796
GB1,AA,Boosting Ensemble,GREEDY,578,0.8377793902495786,0.018242712273940736
GB1,AA,Boosting Ensemble,GREEDY,579,0.8428255936383624,0.018034579505222276
GB1,AA,Boosting Ensemble,GREEDY,580,0.845015609425647,0.0179336592339042
GB1,AA,Boosting Ensemble,GREEDY,581,0.8497160168067983,0.018274998988826337
GB1,AA,Boosting Ensemble,GREEDY,582,0.8497160168067983,0.018274998988826337
GB1,AA,Boosting Ensemble,GREEDY,583,0.8516808345124411,0.018400055420998283
GB1,AA,Boosting Ensemble,GREEDY,584,0.8516808345124411,0.018400055420998283
GB1,AA,Boosting Ensemble,GREEDY,585,0.8534055750746322,0.018285219631038508
GB1,AA,Boosting Ensemble,GREEDY,586,0.8538463696579065,0.018210245556972864
GB1,AA,Boosting Ensemble,GREEDY,587,0.8581143051088118,0.017833997098065716
GB1,AA,Boosting Ensemble,GREEDY,588,0.8608718664571637,0.017941115168944522
GB1,AA,Boosting Ensemble,GREEDY,589,0.8632842946139286,0.01804504673413516
GB1,AA,Boosting Ensemble,GREEDY,590,0.8632842946139286,0.01804504673413516
GB1,AA,Boosting Ensemble,GREEDY,591,0.8632842946139286,0.01804504673413516
GB1,AA,Boosting Ensemble,GREEDY,592,0.8651198840519303,0.01771667282845714
GB1,AA,Boosting Ensemble,GREEDY,593,0.8670800326650225,0.01737550051825235
GB1,AA,Boosting Ensemble,GREEDY,594,0.8670800326650225,0.01737550051825235
GB1,AA,Boosting Ensemble,GREEDY,595,0.8670800326650225,0.01737550051825235
GB1,AA,Boosting Ensemble,GREEDY,596,0.8694924608217875,0.017470375140566055
GB1,AA,Boosting Ensemble,GREEDY,597,0.8694924608217875,0.017470375140566055
GB1,AA,Boosting Ensemble,GREEDY,598,0.8694924608217875,0.017470375140566055
GB1,AA,Boosting Ensemble,GREEDY,599,0.8694924608217875,0.017470375140566055
GB1,AA,Boosting Ensemble,GREEDY,600,0.8694924608217875,0.017470375140566055
GB1,AA,Boosting Ensemble,GREEDY,601,0.8694924608217875,0.017470375140566055
GB1,AA,Boosting Ensemble,GREEDY,602,0.8694924608217875,0.017470375140566055
GB1,AA,Boosting Ensemble,GREEDY,603,0.8694924608217875,0.017470375140566055
GB1,AA,Boosting Ensemble,GREEDY,604,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,605,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,606,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,607,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,608,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,609,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,610,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,611,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,612,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,613,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,614,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,615,0.8714608750817827,0.017569098299835457
GB1,AA,Boosting Ensemble,GREEDY,616,0.872332257445354,0.01748449477801461
GB1,AA,Boosting Ensemble,GREEDY,617,0.872332257445354,0.01748449477801461
GB1,AA,Boosting Ensemble,GREEDY,618,0.872332257445354,0.01748449477801461
GB1,AA,Boosting Ensemble,GREEDY,619,0.8724583391587766,0.01746681615646372
GB1,AA,Boosting Ensemble,GREEDY,620,0.8744267534187715,0.01756074185595652
GB1,AA,Boosting Ensemble,GREEDY,621,0.8744267534187715,0.01756074185595652
GB1,AA,Boosting Ensemble,GREEDY,622,0.8757579810435436,0.017556901624170045
GB1,AA,Boosting Ensemble,GREEDY,623,0.8757579810435436,0.017556901624170045
GB1,AA,Boosting Ensemble,GREEDY,624,0.8757579810435436,0.017556901624170045
GB1,AA,Boosting Ensemble,GREEDY,625,0.8757579810435436,0.017556901624170045
GB1,AA,Boosting Ensemble,GREEDY,626,0.8790402958378623,0.017224548337958574
GB1,AA,Boosting Ensemble,GREEDY,627,0.8790402958378623,0.017224548337958574
GB1,AA,Boosting Ensemble,GREEDY,628,0.8790402958378623,0.017224548337958574
GB1,AA,Boosting Ensemble,GREEDY,629,0.8790402958378623,0.017224548337958574
GB1,AA,Boosting Ensemble,GREEDY,630,0.8790402958378623,0.017224548337958574
GB1,AA,Boosting Ensemble,GREEDY,631,0.8802090056263512,0.017302519475542316
GB1,AA,Boosting Ensemble,GREEDY,632,0.8802090056263512,0.017302519475542316
GB1,AA,Boosting Ensemble,GREEDY,633,0.8802090056263512,0.017302519475542316
GB1,AA,Boosting Ensemble,GREEDY,634,0.8802090056263512,0.017302519475542316
GB1,AA,Boosting Ensemble,GREEDY,635,0.8802090056263512,0.017302519475542316
GB1,AA,Boosting Ensemble,GREEDY,636,0.8802090056263512,0.017302519475542316
GB1,AA,Boosting Ensemble,GREEDY,637,0.8802090056263512,0.017302519475542316
GB1,AA,Boosting Ensemble,GREEDY,638,0.8802090056263512,0.017302519475542316
GB1,AA,Boosting Ensemble,GREEDY,639,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,640,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,641,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,642,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,643,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,644,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,645,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,646,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,647,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,648,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,649,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,650,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,651,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,652,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,653,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,654,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,655,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,656,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,657,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,658,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,659,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,660,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,661,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,662,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,663,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,664,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,665,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,666,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,667,0.8811824448431409,0.01709478124547586
GB1,AA,Boosting Ensemble,GREEDY,668,0.8818912019075891,0.01705161241331046
GB1,AA,Boosting Ensemble,GREEDY,669,0.8818912019075891,0.01705161241331046
GB1,AA,Boosting Ensemble,GREEDY,670,0.8818912019075891,0.01705161241331046
GB1,AA,Boosting Ensemble,GREEDY,671,0.8818912019075891,0.01705161241331046
GB1,AA,Boosting Ensemble,GREEDY,672,0.8818912019075891,0.01705161241331046
GB1,AA,Boosting Ensemble,GREEDY,673,0.8854181655673908,0.016632190463233894
GB1,AA,Boosting Ensemble,GREEDY,674,0.8858621794641609,0.016617106287333545
GB1,AA,Boosting Ensemble,GREEDY,675,0.887830593724156,0.016692916061378037
GB1,AA,Boosting Ensemble,GREEDY,676,0.887830593724156,0.016692916061378037
GB1,AA,Boosting Ensemble,GREEDY,677,0.8895058939337553,0.01651407458429509
GB1,AA,Boosting Ensemble,GREEDY,678,0.8895058939337553,0.01651407458429509
GB1,AA,Boosting Ensemble,GREEDY,679,0.8895058939337553,0.01651407458429509
GB1,AA,Boosting Ensemble,GREEDY,680,0.8895058939337553,0.01651407458429509
GB1,AA,Boosting Ensemble,GREEDY,681,0.8895058939337553,0.01651407458429509
GB1,AA,Boosting Ensemble,GREEDY,682,0.8895058939337553,0.01651407458429509
GB1,AA,Boosting Ensemble,GREEDY,683,0.8895058939337553,0.01651407458429509
GB1,AA,Boosting Ensemble,GREEDY,684,0.8895058939337553,0.01651407458429509
GB1,AA,Boosting Ensemble,GREEDY,685,0.8895058939337553,0.01651407458429509
GB1,AA,Boosting Ensemble,GREEDY,686,0.8918688817379288,0.016569161349643566
GB1,AA,Boosting Ensemble,GREEDY,687,0.8918688817379288,0.016569161349643566
GB1,AA,Boosting Ensemble,GREEDY,688,0.8918688817379288,0.016569161349643566
GB1,AA,Boosting Ensemble,GREEDY,689,0.8918688817379288,0.016569161349643566
GB1,AA,Boosting Ensemble,GREEDY,690,0.8918688817379288,0.016569161349643566
GB1,AA,Boosting Ensemble,GREEDY,691,0.8918688817379288,0.016569161349643566
GB1,AA,Boosting Ensemble,GREEDY,692,0.8918688817379288,0.016569161349643566
GB1,AA,Boosting Ensemble,GREEDY,693,0.8918688817379288,0.016569161349643566
GB1,AA,Boosting Ensemble,GREEDY,694,0.8919183220905205,0.016566608287198605
GB1,AA,Boosting Ensemble,GREEDY,695,0.8919183220905205,0.016566608287198605
GB1,AA,Boosting Ensemble,GREEDY,696,0.8919183220905205,0.016566608287198605
GB1,AA,Boosting Ensemble,GREEDY,697,0.8919183220905205,0.016566608287198605
GB1,AA,Boosting Ensemble,GREEDY,698,0.8919183220905205,0.016566608287198605
GB1,AA,Boosting Ensemble,GREEDY,699,0.8942813098946938,0.016616549750226802
GB1,AA,Boosting Ensemble,GREEDY,700,0.8954668262152926,0.016465262414738963
GB1,AA,Boosting Ensemble,GREEDY,701,0.8954668262152926,0.016465262414738963
GB1,AA,Boosting Ensemble,GREEDY,702,0.8954668262152926,0.016465262414738963
GB1,AA,Boosting Ensemble,GREEDY,703,0.8954668262152926,0.016465262414738963
GB1,AA,Boosting Ensemble,GREEDY,704,0.8954668262152926,0.016465262414738963
GB1,AA,Boosting Ensemble,GREEDY,705,0.8974316439209354,0.016525306430206027
GB1,AA,Boosting Ensemble,GREEDY,706,0.8974316439209354,0.016525306430206027
GB1,AA,Boosting Ensemble,GREEDY,707,0.8974316439209354,0.016525306430206027
